model,config,assay,delta,snr
650M,int8_wo,MLAC_ECOLI_MacRae_2023,0.0023070035542192557,36.9427431071088
650M,int8_wo,MSH2_HUMAN_Jia_2020,0.0027426263720130017,24.156066396895966
650M,int8_wo,MTH3_HAEAE_RockahShmuel_2015,-0.00011521807898706715,38.32753337947928
650M,int8_wo,MTHR_HUMAN_Weile_2021,-0.001965751829531015,24.6326365650105
650M,int8_wo,MYO3_YEAST_Tsuboyama_2023_2BTT,-0.0012382420805461258,35.21028507533707
650M,int8_wo,NCAP_I34A1_Doud_2015,-0.00036833439960619677,58.72346457157211
650M,int8_wo,NKX31_HUMAN_Tsuboyama_2023_2L9R,-0.004029959230980151,40.96027561794361
650M,int8_wo,NRAM_I33A0_Jiang_2016,-0.0017673099933827874,20.51665627557792
650M,int8_wo,NUD15_HUMAN_Suiter_2020,4.285267931580794e-05,35.98464829338091
650M,int8_wo,NUSA_ECOLI_Tsuboyama_2023_1WCL,-0.0013844800178536842,58.75881492927749
650M,int8_wo,NUSG_MYCTU_Tsuboyama_2023_2MI6,0.0007089568834888205,42.1658927220543
650M,int8_wo,OBSCN_HUMAN_Tsuboyama_2023_1V1C,-0.0018798804672608416,42.67912493359024
650M,int8_wo,ODP2_GEOSE_Tsuboyama_2023_1W4G,-0.008360918421600999,29.399935944184218
650M,int8_wo,OPSD_HUMAN_Wan_2019,0.0030760864998116144,23.05784520824258
650M,int8_wo,OTC_HUMAN_Lo_2023,-0.0005945280338053305,37.72291792299688
650M,int8_wo,OTU7A_HUMAN_Tsuboyama_2023_2L2D,-0.002292019675613821,26.021595868958183
650M,int8_wo,OXDA_RHOTO_Vanella_2023_activity,-0.0004039068101353571,36.90113777528284
650M,int8_wo,OXDA_RHOTO_Vanella_2023_expression,-0.002095180277528086,37.503871852785224
650M,int8_wo,P53_HUMAN_Giacomelli_2018_Null_Etoposide,-0.0010305965242489723,34.894858630815094
650M,int8_wo,P53_HUMAN_Giacomelli_2018_Null_Nutlin,-0.0006275556384767733,34.894858630815094
650M,int8_wo,P53_HUMAN_Giacomelli_2018_WT_Nutlin,-0.0023361394602202656,34.894858630815094
650M,int8_wo,P53_HUMAN_Kotler_2018,-0.001042009138942701,30.070763038663795
650M,int8_wo,P84126_THETH_Chan_2017,-0.0019071428737488239,41.29630225929548
650M,int8_wo,PABP_YEAST_Melamed_2013,0.0011481005754530038,43.14505698725637
650M,int8_wo,PAI1_HUMAN_Huttinger_2021,-7.626652862996464e-05,42.4608245473351
650M,int8_wo,PA_I34A1_Wu_2015,-0.0008067594619491983,23.312327057971533
650M,int8_wo,PHOT_CHLRE_Chen_2023,-0.006582065260239522,28.36455127429813
650M,int8_wo,PIN1_HUMAN_Tsuboyama_2023_1I6C,-0.002151172511012378,42.65178400347541
650M,int8_wo,PITX2_HUMAN_Tsuboyama_2023_2L7M,-0.00461694031969595,34.942683526101746
650M,int8_wo,PKN1_HUMAN_Tsuboyama_2023_1URF,-0.003939576256165811,24.240199476738997
650M,int8_wo,POLG_DEN26_Suphatrakul_2023,-0.0015788985113802945,32.77757375697314
650M,int8_wo,POLG_PESV_Tsuboyama_2023_2MXD,0.001925111704135507,47.81335490446232
650M,int8_wo,PPARG_HUMAN_Majithia_2016,-0.0012431229775506925,34.640837193808075
650M,int8_wo,PPM1D_HUMAN_Miller_2022,-0.00014094678152110074,36.81294071061045
650M,int8_wo,PR40A_HUMAN_Tsuboyama_2023_1UZC,0.0014431889927736252,49.303651846289746
650M,int8_wo,PRKN_HUMAN_Clausen_2023,0.00017626377902091317,40.74293203240903
650M,int8_wo,PSAE_PICP2_Tsuboyama_2023_1PSE,0.0005721585315106026,78.39707443829512
650M,int8_wo,PTEN_HUMAN_Matreyek_2021,-0.0004994275763262057,28.608024038729674
650M,int8_wo,PTEN_HUMAN_Mighell_2018,-0.0004855578058771126,30.06560333120383
650M,int8_wo,Q2N0S5_9HIV1_Haddox_2018,-0.0002317946489042988,31.750178341458813
650M,int8_wo,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,0.0011444658269068042,33.613967726182125
650M,int8_wo,Q53Z42_HUMAN_McShan_2019_expression,0.0014241628690221386,33.613967726182125
650M,int8_wo,Q59976_STRSQ_Romero_2015,-0.0005814015879095358,39.29722618781831
650M,int8_wo,Q6WV12_9MAXI_Somermeyer_2022,-0.0008653483192444002,20.13713592216667
650M,int8_wo,Q837P4_ENTFA_Meier_2023,0.0009292165385759166,42.25106115446514
650M,int8_wo,Q837P5_ENTFA_Meier_2023,0.000162013991173382,35.882001707571675
650M,int8_wo,Q8WTC7_9CNID_Somermeyer_2022,-0.0008878737038073986,37.09375987943032
650M,int8_wo,R1AB_SARS2_Flynn_2022,-0.00015030342795520346,24.80738910533912
650M,int8_wo,RAD_ANTMA_Tsuboyama_2023_2CJJ,-0.00446171979737392,50.591155891073626
650M,int8_wo,RAF1_HUMAN_Zinkus-Boltz_2019,0.0035222349848296197,18.612071600383427
650M,int8_wo,RASH_HUMAN_Bandaru_2017,0.0020977692568724393,36.63408897173795
650M,int8_wo,RASK_HUMAN_Weng_2022_abundance,-0.0007021744557906273,37.360203797604335
650M,int8_wo,RASK_HUMAN_Weng_2022_binding-DARPin_K55,0.0008821984343310163,37.581077588275306
650M,int8_wo,RBP1_HUMAN_Tsuboyama_2023_2KWH,0.0013192723235502246,49.509939514728885
650M,int8_wo,RCD1_ARATH_Tsuboyama_2023_5OAO,0.0022845353416304226,37.809073231372146
650M,int8_wo,RCRO_LAMBD_Tsuboyama_2023_1ORC,0.009890749217053463,24.75954165622435
650M,int8_wo,RD23A_HUMAN_Tsuboyama_2023_1IFY,0.0006444089186009583,28.542959424186172
650M,int8_wo,RDRP_I33A0_Li_2023,-0.003544967309137226,14.675050683928728
650M,int8_wo,REV_HV1H2_Fernandes_2016,0.004050767661937793,18.723468594989676
650M,int8_wo,RFAH_ECOLI_Tsuboyama_2023_2LCL,-0.0025666914288289266,35.932431908248944
650M,int8_wo,RL20_AQUAE_Tsuboyama_2023_1GYZ,-0.0005688568043160647,66.60021783772284
650M,int8_wo,RL40A_YEAST_Mavor_2016,-0.00146522256622994,26.484123023103763
650M,int8_wo,RL40A_YEAST_Roscoe_2013,-0.0010675483523371332,26.35322130445605
650M,int8_wo,RL40A_YEAST_Roscoe_2014,0.0002632331036094282,26.74647235736968
650M,int8_wo,RNC_ECOLI_Weeks_2023,-0.00037751923296247547,44.53908045029644
650M,int8_wo,RPC1_BP434_Tsuboyama_2023_1R69,-0.0013479489875173334,100.85199470771663
650M,int8_wo,RPC1_LAMBD_Li_2019_high-expression,-0.0026495446926954047,35.724272774917694
650M,int8_wo,RPC1_LAMBD_Li_2019_low-expression,0.0017318615842665253,35.724272774917694
650M,int8_wo,RS15_GEOSE_Tsuboyama_2023_1A32,0.0020873357182317753,32.376423612056556
650M,int8_wo,S22A1_HUMAN_Yee_2023_abundance,-0.00011049229078052836,33.104726573673254
650M,int8_wo,S22A1_HUMAN_Yee_2023_activity,-0.0010804814489474568,33.253328531052766
650M,int8_wo,SAV1_MOUSE_Tsuboyama_2023_2YSB,-0.0016902300161266703,19.87418418754114
650M,int8_wo,SBI_STAAM_Tsuboyama_2023_2JVG,-0.001976135288408898,42.68874399392047
650M,int8_wo,SC6A4_HUMAN_Young_2021,-5.977183555883059e-07,40.08355263681192
650M,int8_wo,SCIN_STAAR_Tsuboyama_2023_2QFF,-0.002949795854563897,51.618098506818356
650M,int8_wo,SDA_BACSU_Tsuboyama_2023_1PV0,0.0005515819946669831,80.59480536098384
650M,int8_wo,SERC_HUMAN_Xie_2023,0.0005727583763404098,40.78449921594908
650M,int8_wo,SHOC2_HUMAN_Kwon_2022,0.0012624116494810989,30.69420852279327
650M,int8_wo,SOX30_HUMAN_Tsuboyama_2023_7JJK,0.001141772347583614,32.07999516811369
650M,int8_wo,SPA_STAAU_Tsuboyama_2023_1LP1,0.0006086164261380001,40.661338117033466
650M,int8_wo,SPG1_STRSG_Olson_2014,0.0014335683554043133,67.12675017319364
650M,int8_wo,SPG1_STRSG_Wu_2016,-0.0018589858275779858,86.59962227968845
650M,int8_wo,SPG2_STRSG_Tsuboyama_2023_5UBS,0.0010350830567118496,69.50605412434278
650M,int8_wo,SPTN1_CHICK_Tsuboyama_2023_1TUD,0.0011209681559732898,50.78092575194428
650M,int8_wo,SQSTM_MOUSE_Tsuboyama_2023_2RRU,0.0004773921800104164,21.466790820345302
650M,int8_wo,SR43C_ARATH_Tsuboyama_2023_2N88,0.0006511387225741627,79.00793153481798
650M,int8_wo,SRBS1_HUMAN_Tsuboyama_2023_2O2W,0.0030769367020928584,28.110043699065976
650M,int8_wo,SRC_HUMAN_Ahler_2019,-0.0010802582456812537,37.65562857401017
650M,int8_wo,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,-0.001033219322954304,37.578311848570664
650M,int8_wo,SRC_HUMAN_Nguyen_2022,-0.001548556532946277,37.627395265743964
650M,int8_wo,SUMO1_HUMAN_Weile_2017,0.00024002681439538875,32.63845863134279
650M,int8_wo,SYUA_HUMAN_Newberry_2020,-0.0011970683001437943,57.07229741205476
650M,int8_wo,TADBP_HUMAN_Bolognesi_2019,0.0024841172461154,53.15770739317659
650M,int8_wo,TAT_HV1BR_Fernandes_2016,0.0030673913920412008,22.761235403154522
650M,int8_wo,TCRG1_MOUSE_Tsuboyama_2023_1E0L,0.00014047842671660593,49.233631707067616
650M,int8_wo,THO1_YEAST_Tsuboyama_2023_2WQG,-0.0008136671482961155,50.277108766709354
650M,int8_wo,TNKS2_HUMAN_Tsuboyama_2023_5JRT,-0.0005448380108303841,58.522049922336215
650M,int8_wo,TPK1_HUMAN_Weile_2017,-0.002638874762157295,19.798380896480076
650M,int8_wo,TPMT_HUMAN_Matreyek_2018,-0.00033401434105206906,37.55173452817626
650M,int8_wo,TPOR_HUMAN_Bridgford_2020,0.0036505780302379387,36.061861370086774
650M,int8_wo,TRPC_SACS2_Chan_2017,-0.0011270060458470343,43.73267420761242
650M,int8_wo,TRPC_THEMA_Chan_2017,-0.0005602910061959787,54.751387698404706
650M,int8_wo,UBC9_HUMAN_Weile_2017,-0.001121830404398061,35.554488088911924
650M,int8_wo,UBE4B_HUMAN_Tsuboyama_2023_3L1X,0.0016679672678997504,53.074181305181284
650M,int8_wo,UBR5_HUMAN_Tsuboyama_2023_1I2T,0.016237575266876414,14.517668185127738
650M,int8_wo,VG08_BPP22_Tsuboyama_2023_2GP8,-0.007648743531001867,31.58933028245244
650M,int8_wo,VILI_CHICK_Tsuboyama_2023_1YU5,-0.00011386491554943312,44.481966623129864
650M,int8_wo,VKOR1_HUMAN_Chiasson_2020_abundance,0.00021493032028768733,37.01034066923363
650M,int8_wo,VKOR1_HUMAN_Chiasson_2020_activity,-0.0011490469950745652,37.189099014865995
650M,int8_wo,VRPI_BPT7_Tsuboyama_2023_2WNM,-0.0021075388312497,77.10171533743744
650M,int8_wo,YAIA_ECOLI_Tsuboyama_2023_2KVT,-0.00513156053282704,32.783409767025816
650M,int8_wo,YAP1_HUMAN_Araya_2012,0.0006051339143584022,45.3869737508758
650M,int8_wo,YNZC_BACSU_Tsuboyama_2023_2JVD,0.0016137375924779596,59.76352345079872
650M,fp8_dyn,A0A192B1T2_9HIV1_Haddox_2018,-0.0025040194027619034,10.834441309175642
650M,fp8_dyn,A0A1I9GEU1_NEIME_Kennouche_2019,-0.0025992634475702006,11.706870951871158
650M,fp8_dyn,A0A247D711_LISMN_Stadelmann_2021,0.000755850331654706,20.721286002565087
650M,fp8_dyn,A0A2Z5U3Z0_9INFA_Doud_2016,0.00030074513593802976,5.085827233258169
650M,fp8_dyn,A0A2Z5U3Z0_9INFA_Wu_2014,-0.0007604829050272821,4.981909375280553
650M,fp8_dyn,A4D664_9INFA_Soh_2019,0.0029153632088599057,10.672937457602126
650M,fp8_dyn,A4GRB6_PSEAI_Chen_2020,-0.0011275224670700412,12.379486848394395
650M,fp8_dyn,A4_HUMAN_Seuma_2022,-0.0033074767545488992,11.973996278325105
650M,fp8_dyn,AACC1_PSEAI_Dandage_2018,-0.0027138642417645076,10.650746930978496
650M,fp8_dyn,ACE2_HUMAN_Chan_2020,-0.0004911720144346876,6.819096976284557
650M,fp8_dyn,ADRB2_HUMAN_Jones_2020,-0.0031677570413641276,12.291444612431423
650M,fp8_dyn,AICDA_HUMAN_Gajula_2014_3cycles,0.01670973674093007,9.942587594601479
650M,fp8_dyn,AMFR_HUMAN_Tsuboyama_2023_4G3O,0.003150653869510467,10.164039895635751
650M,fp8_dyn,AMIE_PSEAE_Wrenbeck_2017,-0.009537982019677371,9.3748322924129
650M,fp8_dyn,ANCSZ_Hobbs_2022,-0.004319006341562681,12.941574282905968
650M,fp8_dyn,ARGR_ECOLI_Tsuboyama_2023_1AOY,-0.018957596042555425,7.213481389602286
650M,fp8_dyn,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,0.024172453384500026,4.129603282951723
650M,fp8_dyn,BBC1_YEAST_Tsuboyama_2023_1TG0,-0.000188280015167408,11.618145151307711
650M,fp8_dyn,BCHB_CHLTE_Tsuboyama_2023_2KRU,-0.02529498472350833,9.705962613055886
650M,fp8_dyn,BLAT_ECOLX_Deng_2012,0.0008270158850822718,10.827992391799402
650M,fp8_dyn,BLAT_ECOLX_Firnberg_2014,0.00045800843045706863,10.802089009013699
650M,fp8_dyn,BLAT_ECOLX_Jacquier_2013,-0.004429887770529883,11.036765245506766
650M,fp8_dyn,BLAT_ECOLX_Stiffler_2015,-0.0006367460980352124,10.827992391799402
650M,fp8_dyn,C6KNH7_9INFA_Lee_2018,-0.007877491040527762,5.985874813260385
650M,fp8_dyn,CALM1_HUMAN_Weile_2017,0.004767096517332009,8.81061109322318
650M,fp8_dyn,CAPSD_AAV2S_Sinai_2021,0.003066331907102038,20.631448195305527
650M,fp8_dyn,CASP3_HUMAN_Roychowdhury_2020,-0.0019088153078536951,10.192356221763529
650M,fp8_dyn,CASP7_HUMAN_Roychowdhury_2020,0.010825706920040368,7.774733130535659
650M,fp8_dyn,CATR_CHLRE_Tsuboyama_2023_2AMI,0.0021138002964252722,16.69392498145988
650M,fp8_dyn,CBPA2_HUMAN_Tsuboyama_2023_1O6X,-0.0011263450104403994,14.360963323017735
650M,fp8_dyn,CBS_HUMAN_Sun_2020,0.0002781434624112289,11.048995679817889
650M,fp8_dyn,CBX4_HUMAN_Tsuboyama_2023_2K28,0.003988679081968871,14.212239362966944
650M,fp8_dyn,CCDB_ECOLI_Adkar_2012,0.00783640162720517,10.653471356508229
650M,fp8_dyn,CCDB_ECOLI_Tripathi_2016,0.0005050937255917098,10.665876443940492
650M,fp8_dyn,CCR5_HUMAN_Gill_2023,-0.003658552041340246,11.15474658947338
650M,fp8_dyn,CD19_HUMAN_Klesmith_2019_FMC_singles,-0.010706906297133598,13.15984365116874
650M,fp8_dyn,CP2C9_HUMAN_Amorosi_2021_abundance,-0.0047593644636206855,11.255992259338692
650M,fp8_dyn,CP2C9_HUMAN_Amorosi_2021_activity,-0.0056310032484618855,10.428928394218064
650M,fp8_dyn,CSN4_MOUSE_Tsuboyama_2023_1UFM,-0.020207556728718212,5.738806993642931
650M,fp8_dyn,CUE1_YEAST_Tsuboyama_2023_2MYX,-0.006228226184903929,16.0514663024919
650M,fp8_dyn,D7PM05_CLYGR_Somermeyer_2022,-0.00020228939429009496,10.661939570060175
650M,fp8_dyn,DLG4_HUMAN_Faure_2021,0.016486010380850846,7.354175233192104
650M,fp8_dyn,DLG4_RAT_McLaughlin_2012,-0.004138882480084871,6.064212914480131
650M,fp8_dyn,DN7A_SACS2_Tsuboyama_2023_1JIC,0.0010091362638706136,13.48056653554978
650M,fp8_dyn,DNJA1_HUMAN_Tsuboyama_2023_2LO1,-0.0026321006794086665,19.77584307324758
650M,fp8_dyn,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,-0.008719360483482097,16.580202194077483
650M,fp8_dyn,DYR_ECOLI_Nguyen_2023,-0.0002966346570922873,14.434505897383485
650M,fp8_dyn,DYR_ECOLI_Thompson_2019,-0.0013232538854910936,12.999974001898133
650M,fp8_dyn,ENVZ_ECOLI_Ghose_2023,0.002997452609154294,9.166270281684236
650M,fp8_dyn,ENV_HV1B9_DuenasDecamp_2016,0.0039696242958135,12.08051452250059
650M,fp8_dyn,ENV_HV1BR_Haddox_2016,-0.0009179928308592003,10.24142021664563
650M,fp8_dyn,EPHB2_HUMAN_Tsuboyama_2023_1F0M,0.0003458511909233408,18.44387481138465
650M,fp8_dyn,ESTA_BACSU_Nutschel_2020,0.005681531282742014,10.433710774352441
650M,fp8_dyn,F7YBW8_MESOW_Aakre_2015,-0.004968888568793461,12.244201729945273
650M,fp8_dyn,F7YBW8_MESOW_Ding_2023,-0.006726321024609183,22.033680715636198
650M,fp8_dyn,FECA_ECOLI_Tsuboyama_2023_2D1U,-0.0037206406149135063,12.598698381060665
650M,fp8_dyn,FKBP3_HUMAN_Tsuboyama_2023_2KFV,0.030438652928501286,4.516695986502351
650M,fp8_dyn,GAL4_YEAST_Kitzman_2015,-0.006974290097155111,9.315041974030173
650M,fp8_dyn,GCN4_YEAST_Staller_2018,-0.00426118761733657,27.062983346265124
650M,fp8_dyn,GDIA_HUMAN_Silverstein_2021,0.009556714657239618,6.278582319653637
650M,fp8_dyn,GFP_AEQVI_Sarkisyan_2016,-0.001143674375593498,12.307874235744894
650M,fp8_dyn,GLPA_HUMAN_Elazar_2016,-0.00919965665756678,14.061741755069606
650M,fp8_dyn,GRB2_HUMAN_Faure_2021,-0.0021449133964457356,9.677152268578096
650M,fp8_dyn,HCP_LAMBD_Tsuboyama_2023_2L6Q,0.0041287995544910805,9.160039552858523
650M,fp8_dyn,HECD1_HUMAN_Tsuboyama_2023_3DKM,-0.011625497075423541,11.900477779516802
650M,fp8_dyn,HEM3_HUMAN_Loggerenberg_2023,-0.0030708510057902427,11.016060059390144
650M,fp8_dyn,HIS7_YEAST_Pokusaeva_2019,-0.024208550971018705,7.696184945437929
650M,fp8_dyn,HMDH_HUMAN_Jiang_2019,-0.001121102427605214,10.596808354925109
650M,fp8_dyn,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,0.004414994390164795,8.160420488692438
650M,fp8_dyn,HSP82_YEAST_Flynn_2019,-0.00561314893517012,9.883223579838237
650M,fp8_dyn,HSP82_YEAST_Mishra_2016,-0.006688797111623401,11.14402538889313
650M,fp8_dyn,HXK4_HUMAN_Gersing_2022_activity,-0.0023413319826104395,11.428140467697402
650M,fp8_dyn,HXK4_HUMAN_Gersing_2023_abundance,-0.004447700379008324,11.466370952003968
650M,fp8_dyn,I6TAH8_I68A0_Doud_2015,-0.0022262647519838002,25.992443945172152
650M,fp8_dyn,IF1_ECOLI_Kelsic_2016,-0.003668598433978709,11.000039888980885
650M,fp8_dyn,ILF3_HUMAN_Tsuboyama_2023_2L33,0.0014462205824000707,3.4812528675594088
650M,fp8_dyn,ISDH_STAAW_Tsuboyama_2023_2LHR,0.0019222071186750234,20.62653279547525
650M,fp8_dyn,KCNE1_HUMAN_Muhammad_2023_expression,0.010383124966565793,7.225882219762165
650M,fp8_dyn,KCNE1_HUMAN_Muhammad_2023_function,-0.0040070810910435295,7.225345395520617
650M,fp8_dyn,KCNJ2_MOUSE_Coyote-Maestas_2022_function,-0.00016337548690603665,9.937532703502146
650M,fp8_dyn,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,-0.0021291284607851124,9.889747561885404
650M,fp8_dyn,KKA2_KLEPN_Melnikov_2014,-0.004168442379046344,10.881872537987274
650M,fp8_dyn,LGK_LIPST_Klesmith_2015,0.003531317302752135,9.036154694477341
650M,fp8_dyn,LYAM1_HUMAN_Elazar_2016,-0.012463617777712266,13.789598286317078
650M,fp8_dyn,MAFG_MOUSE_Tsuboyama_2023_1K1V,0.027338643115414785,16.808825446995005
650M,fp8_dyn,MBD11_ARATH_Tsuboyama_2023_6ACV,0.0057669639078566926,9.608846609439095
650M,fp8_dyn,MET_HUMAN_Estevam_2023,-0.004642211664731555,11.64375623449035
650M,fp8_dyn,MK01_HUMAN_Brenan_2016,0.003065726143343106,11.095931787754749
650M,fp8_dyn,MLAC_ECOLI_MacRae_2023,-0.0034348661351729093,9.628182103963312
650M,fp8_dyn,MSH2_HUMAN_Jia_2020,0.0053695061805090205,6.6390845430572
650M,fp8_dyn,MTH3_HAEAE_RockahShmuel_2015,-0.005427801690335743,11.293303545007097
650M,fp8_dyn,MTHR_HUMAN_Weile_2021,0.003978160146638765,6.304939596731203
650M,fp8_dyn,MYO3_YEAST_Tsuboyama_2023_2BTT,0.017552795154938905,13.181397140506187
650M,fp8_dyn,NCAP_I34A1_Doud_2015,-0.003290325360342298,22.490344521899203
650M,fp8_dyn,NKX31_HUMAN_Tsuboyama_2023_2L9R,0.010089112577462811,9.388157097932265
650M,fp8_dyn,NRAM_I33A0_Jiang_2016,0.011744065513516505,8.40965460400904
650M,fp8_dyn,NUD15_HUMAN_Suiter_2020,0.0010599293219638595,10.740692188103319
650M,fp8_dyn,NUSA_ECOLI_Tsuboyama_2023_1WCL,-0.008017550656543193,17.293218249877945
650M,fp8_dyn,NUSG_MYCTU_Tsuboyama_2023_2MI6,0.012169116130693602,12.645885174119604
650M,fp8_dyn,OBSCN_HUMAN_Tsuboyama_2023_1V1C,0.007279112679897226,10.258711720380111
650M,fp8_dyn,ODP2_GEOSE_Tsuboyama_2023_1W4G,0.013263031583586604,9.50372784864393
650M,fp8_dyn,OPSD_HUMAN_Wan_2019,0.0022321328111259975,6.213687726618484
650M,fp8_dyn,OTC_HUMAN_Lo_2023,-0.00414074723202329,9.41309768958005
650M,fp8_dyn,OTU7A_HUMAN_Tsuboyama_2023_2L2D,0.03404324575513218,5.373886869579675
650M,fp8_dyn,OXDA_RHOTO_Vanella_2023_activity,-0.0069166621193961775,10.567198651871347
650M,fp8_dyn,OXDA_RHOTO_Vanella_2023_expression,-0.003562143271846119,10.767356846013405
650M,fp8_dyn,P53_HUMAN_Giacomelli_2018_Null_Etoposide,-0.007031786753410707,9.969227613803055
650M,fp8_dyn,P53_HUMAN_Giacomelli_2018_Null_Nutlin,-0.007313476341176572,9.969227613803055
650M,fp8_dyn,P53_HUMAN_Giacomelli_2018_WT_Nutlin,-0.006619274164032185,9.969227613803055
650M,fp8_dyn,P53_HUMAN_Kotler_2018,-0.00654991133168592,8.374984046345974
650M,fp8_dyn,P84126_THETH_Chan_2017,-0.005767230204371088,11.151741319625161
650M,fp8_dyn,PABP_YEAST_Melamed_2013,0.0021721462854952245,12.563778285311068
650M,fp8_dyn,PAI1_HUMAN_Huttinger_2021,0.0006855093501649256,11.870471673171647
650M,fp8_dyn,PA_I34A1_Wu_2015,-0.0018984543117908995,8.883790722923125
650M,fp8_dyn,PHOT_CHLRE_Chen_2023,-0.00696258713236142,12.07247009551241
650M,fp8_dyn,PIN1_HUMAN_Tsuboyama_2023_1I6C,0.004515943941714062,10.224043920087105
650M,fp8_dyn,PITX2_HUMAN_Tsuboyama_2023_2L7M,-0.01839156212305182,9.19843006749768
650M,fp8_dyn,PKN1_HUMAN_Tsuboyama_2023_1URF,0.008857912365539622,6.799188649882073
650M,fp8_dyn,POLG_DEN26_Suphatrakul_2023,-0.005084191609902783,8.702234356348184
650M,fp8_dyn,POLG_PESV_Tsuboyama_2023_2MXD,-0.031580481383106596,13.598147113290631
650M,fp8_dyn,PPARG_HUMAN_Majithia_2016,-0.003300242930295516,9.394635197918468
650M,fp8_dyn,PPM1D_HUMAN_Miller_2022,-0.0002951443926422215,8.707380085316275
650M,fp8_dyn,PR40A_HUMAN_Tsuboyama_2023_1UZC,0.0026714771115852187,7.272028077397707
650M,fp8_dyn,PRKN_HUMAN_Clausen_2023,-0.006151688720424431,11.471721694180141
650M,fp8_dyn,PSAE_PICP2_Tsuboyama_2023_1PSE,0.0010135682543553903,23.50545034295851
650M,fp8_dyn,PTEN_HUMAN_Matreyek_2021,0.0003639061364615892,8.137407793908285
650M,fp8_dyn,PTEN_HUMAN_Mighell_2018,0.0075377104602176725,7.982547559251192
650M,fp8_dyn,Q2N0S5_9HIV1_Haddox_2018,-0.0006870597846309959,9.97733719947599
650M,fp8_dyn,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,0.011320812144015036,8.322120340262416
650M,fp8_dyn,Q53Z42_HUMAN_McShan_2019_expression,-0.00931498229382044,8.322120340262416
650M,fp8_dyn,Q59976_STRSQ_Romero_2015,-0.007725989737317418,11.389949936312965
650M,fp8_dyn,Q6WV12_9MAXI_Somermeyer_2022,0.0009477478023228996,12.427317570240664
650M,fp8_dyn,Q837P4_ENTFA_Meier_2023,-0.003958743676411247,12.911889127257174
650M,fp8_dyn,Q837P5_ENTFA_Meier_2023,-0.003971543772669617,10.376012662724955
650M,fp8_dyn,Q8WTC7_9CNID_Somermeyer_2022,-0.005535537383092197,8.440485869045613
650M,fp8_dyn,R1AB_SARS2_Flynn_2022,-0.002639454695013796,7.9226682605738326
650M,fp8_dyn,RAD_ANTMA_Tsuboyama_2023_2CJJ,0.0037084334450728784,12.477974746657425
650M,fp8_dyn,RAF1_HUMAN_Zinkus-Boltz_2019,-0.0011284498760469885,5.451611774998324
650M,fp8_dyn,RASH_HUMAN_Bandaru_2017,0.017536891483457495,9.262041400722184
650M,fp8_dyn,RASK_HUMAN_Weng_2022_abundance,0.012986804644879169,10.490117290516665
650M,fp8_dyn,RASK_HUMAN_Weng_2022_binding-DARPin_K55,-0.005977763445527806,10.551132396333687
650M,fp8_dyn,RBP1_HUMAN_Tsuboyama_2023_2KWH,-0.010127405010764146,15.011338993595196
650M,fp8_dyn,RCD1_ARATH_Tsuboyama_2023_5OAO,0.007255648057485686,10.605848816011315
650M,fp8_dyn,RCRO_LAMBD_Tsuboyama_2023_1ORC,0.012637118180380935,12.055652487358532
650M,fp8_dyn,RD23A_HUMAN_Tsuboyama_2023_1IFY,0.007714484438954505,9.349202076593809
650M,fp8_dyn,RDRP_I33A0_Li_2023,-0.0015042563039205925,3.611795130416307
650M,fp8_dyn,REV_HV1H2_Fernandes_2016,-0.0006192451634677021,5.582622524682762
650M,fp8_dyn,RFAH_ECOLI_Tsuboyama_2023_2LCL,-0.006074997862445808,8.047599134363722
650M,fp8_dyn,RL20_AQUAE_Tsuboyama_2023_1GYZ,0.004718535708609584,18.134997458276636
650M,fp8_dyn,RL40A_YEAST_Mavor_2016,0.0008573194705184806,6.560966196973722
650M,fp8_dyn,RL40A_YEAST_Roscoe_2013,0.00985375048028736,6.557353174642609
650M,fp8_dyn,RL40A_YEAST_Roscoe_2014,-0.0016320682230032135,6.596976431842626
650M,fp8_dyn,RNC_ECOLI_Weeks_2023,-0.002246060349065493,12.428388801164814
650M,fp8_dyn,RPC1_BP434_Tsuboyama_2023_1R69,-0.0016388069720502108,29.531780294580024
650M,fp8_dyn,RPC1_LAMBD_Li_2019_high-expression,-0.011101084020830654,9.743326275485476
650M,fp8_dyn,RPC1_LAMBD_Li_2019_low-expression,-0.01746658531064771,9.743326275485476
650M,fp8_dyn,RS15_GEOSE_Tsuboyama_2023_1A32,0.005714691977266206,8.31210477879876
650M,fp8_dyn,S22A1_HUMAN_Yee_2023_abundance,-0.003914826077039746,8.304481158877726
